fact_key,accm_txn_complete_time
1070,6/1/2022 16:36
1071,5/30/2022 16:44
1072,6/1/2022 8:35
1073,5/29/2022 16:30
1074,5/30/2022 14:33
1075,5/28/2022 12:57
1076,5/31/2022 9:11
1077,5/28/2022 13:04
1078,5/28/2022 13:50
1079,5/28/2022 12:47
1080,5/29/2022 15:33
1081,5/30/2022 11:06
1082,5/28/2022 13:33
1083,5/30/2022 10:41
1084,5/30/2022 8:46
1085,5/28/2022 14:36
1086,6/1/2022 10:42
1087,6/1/2022 16:33
1088,6/1/2022 11:05
1089,5/29/2022 14:46
1090,5/29/2022 12:01
1091,6/1/2022 9:22
1092,5/30/2022 8:15
1093,5/29/2022 11:28
1094,6/1/2022 12:48
1095,5/31/2022 14:08
1096,6/1/2022 11:23
1097,5/28/2022 13:57
1098,5/28/2022 13:40
1099,5/31/2022 15:16
1100,5/28/2022 9:06
1101,6/1/2022 12:20
1102,6/1/2022 13:46
1103,6/1/2022 14:20
1104,5/31/2022 13:03
1105,5/29/2022 9:04
1106,5/31/2022 8:33
1107,5/28/2022 8:18
1108,5/31/2022 11:09
1109,5/31/2022 15:18
1110,5/29/2022 9:33
1111,5/29/2022 11:54
1112,6/1/2022 11:04
1113,5/29/2022 13:06
1114,5/30/2022 10:28
1115,5/31/2022 14:51
1116,5/29/2022 15:10
1117,6/1/2022 16:43
1118,5/29/2022 11:03
1119,5/28/2022 10:17
1120,5/29/2022 9:04
1121,5/28/2022 14:06
1122,5/30/2022 13:55
1123,5/29/2022 10:02
1124,5/28/2022 10:13
1125,5/28/2022 13:27
1126,6/1/2022 10:21
1127,5/30/2022 11:45
1128,5/28/2022 9:22
1129,5/31/2022 11:46
1130,5/28/2022 10:48
1131,5/31/2022 9:43
1132,5/30/2022 14:17
1133,5/29/2022 10:50
1134,5/30/2022 15:39
1135,5/31/2022 14:25
1136,6/1/2022 15:30
1137,5/28/2022 15:21
1138,6/1/2022 13:36
1139,5/29/2022 16:14
1140,5/30/2022 15:05
1141,6/1/2022 14:38
1142,6/1/2022 11:35
1143,5/30/2022 10:25
1144,5/31/2022 16:03
1145,5/28/2022 15:03
1146,5/29/2022 14:52
1147,5/28/2022 11:26
1148,5/31/2022 13:45
1149,5/29/2022 14:11
1150,6/1/2022 15:10
1151,6/1/2022 9:02
1152,5/30/2022 9:17
1153,5/31/2022 14:52
1154,5/31/2022 12:24
1155,5/28/2022 16:51
1156,5/28/2022 10:04
1157,5/28/2022 10:05
1158,5/31/2022 13:19
1159,6/1/2022 15:48
1160,5/31/2022 14:19
1161,5/28/2022 10:29
1162,6/1/2022 16:49
1163,6/1/2022 8:49
1164,5/28/2022 8:12
1165,5/31/2022 8:51
1166,5/28/2022 12:31
1167,5/31/2022 11:50
1168,5/28/2022 13:39
1169,5/31/2022 12:09
1170,5/29/2022 10:20
1171,5/28/2022 16:04
1172,5/31/2022 12:15
1173,5/30/2022 10:27
1174,5/29/2022 16:01
1175,6/1/2022 8:28
1176,6/1/2022 14:42
1177,5/31/2022 13:44
1178,5/29/2022 15:47
1179,5/29/2022 11:45
1180,5/30/2022 10:46
1181,5/29/2022 11:43
1182,6/1/2022 8:06
1183,5/29/2022 13:25
1184,5/29/2022 12:38
1185,5/29/2022 11:30
1186,5/31/2022 12:49
1187,5/31/2022 15:24
1188,5/31/2022 10:10
1189,5/30/2022 16:21
1190,5/29/2022 9:49
1191,5/29/2022 15:45
1192,5/29/2022 10:58
1193,5/29/2022 11:15
1194,5/29/2022 13:16
1195,6/1/2022 9:23
1196,5/31/2022 8:43
1197,5/28/2022 11:03
1198,5/29/2022 10:08
1199,6/1/2022 16:10
1200,5/30/2022 15:00
1201,5/30/2022 9:20
1202,5/29/2022 15:53
1203,5/29/2022 14:15
1204,5/30/2022 9:00
1205,5/31/2022 10:44
1206,5/28/2022 9:36
1207,5/29/2022 10:57
1208,5/31/2022 13:10
1209,5/28/2022 13:11
1210,5/29/2022 13:42
1211,5/29/2022 16:21
1212,5/30/2022 10:22
1213,6/1/2022 16:33
1214,5/31/2022 16:03
1215,5/29/2022 9:06
1216,5/30/2022 9:45
1217,5/30/2022 14:59
1218,5/29/2022 10:06
1219,5/31/2022 12:12
1220,5/31/2022 9:27
1221,5/29/2022 9:33
1222,5/28/2022 8:50
1223,6/1/2022 12:30
1224,5/31/2022 9:24
1225,6/1/2022 12:34
1226,6/1/2022 8:16
1227,5/31/2022 14:46
1228,5/29/2022 13:14
1229,5/31/2022 10:34
1230,5/30/2022 16:49
1231,6/1/2022 11:48
1232,5/30/2022 12:25
1233,5/28/2022 13:35
1234,5/28/2022 16:13
1235,5/28/2022 8:46
1236,5/29/2022 9:50
1237,5/29/2022 8:31
1238,5/31/2022 8:55
1239,5/31/2022 15:42
1240,5/29/2022 11:22
1241,6/1/2022 16:56
1242,5/31/2022 12:04
1243,6/1/2022 9:28
1244,5/31/2022 15:48
1245,6/1/2022 9:22
1246,5/28/2022 9:15
1247,5/31/2022 15:13
1248,5/31/2022 9:57
1249,5/30/2022 9:52
1250,5/29/2022 13:34
1251,6/1/2022 14:52
1252,5/30/2022 10:06
1253,5/28/2022 9:51
1254,5/31/2022 10:30
1255,5/28/2022 10:42
1256,5/28/2022 15:46
1257,6/1/2022 13:24
1258,5/29/2022 8:58
1259,6/1/2022 15:47
1260,5/31/2022 16:24
1261,6/1/2022 12:35
1262,5/28/2022 15:55
1263,5/30/2022 8:21
1264,5/28/2022 10:24
1265,5/29/2022 15:10
1266,5/28/2022 9:13
1267,5/31/2022 12:12
1268,5/29/2022 14:51
1269,6/1/2022 16:52
1270,5/30/2022 15:46
1271,5/31/2022 13:25
1272,5/28/2022 15:17
1273,6/1/2022 12:24
1274,5/28/2022 8:59
1275,5/31/2022 11:11
1276,5/29/2022 10:52
1277,5/31/2022 10:41
1278,5/30/2022 16:24
1279,5/31/2022 10:16
1280,5/29/2022 12:53
1281,5/28/2022 11:54
1282,6/1/2022 10:02
1283,5/29/2022 11:13
1284,5/28/2022 10:01
1285,5/28/2022 14:16
1286,5/31/2022 13:24
1287,5/31/2022 15:08
1288,6/1/2022 15:24
1289,6/1/2022 15:33
1290,5/28/2022 9:26
1291,6/1/2022 16:25
1292,5/30/2022 13:41
1293,5/28/2022 10:37
1294,5/29/2022 14:11
1295,5/28/2022 13:28
1296,5/28/2022 12:33
1297,5/30/2022 8:28
1298,5/28/2022 13:22
1299,5/30/2022 8:27
1300,5/29/2022 15:53
1301,6/1/2022 13:16
1302,5/31/2022 12:52
1303,5/28/2022 14:10
1304,5/31/2022 13:28
1305,5/28/2022 12:24
1306,5/29/2022 16:15
1307,5/29/2022 10:34
1308,6/1/2022 10:20
1309,5/31/2022 13:10
1310,5/30/2022 10:22
1311,5/30/2022 11:04
1312,5/28/2022 16:50
1313,5/28/2022 8:31
1314,5/28/2022 15:56
1315,6/1/2022 13:49
1316,5/30/2022 13:20
1317,5/30/2022 16:11
1318,5/31/2022 15:55
1319,6/1/2022 14:26
1320,5/30/2022 16:37
1321,5/28/2022 12:46
1322,6/1/2022 11:30
1323,6/1/2022 14:05
1324,5/30/2022 9:05
1325,5/29/2022 14:09
1326,6/1/2022 11:34
1327,5/29/2022 14:04
1328,5/28/2022 15:36
1329,5/30/2022 11:02
1330,6/1/2022 12:14
1331,5/30/2022 16:11
1332,5/30/2022 9:20
1333,5/28/2022 13:26
1334,5/31/2022 9:30
1335,5/28/2022 9:54
1336,5/28/2022 10:40
1337,5/30/2022 15:04
1338,5/30/2022 12:54
1339,5/29/2022 14:44
1340,5/30/2022 9:58
1341,6/1/2022 14:16
1342,5/30/2022 14:13
1343,5/30/2022 9:59
1344,5/30/2022 9:10
1345,5/29/2022 9:21
1346,5/29/2022 10:24
1347,5/31/2022 12:59
1348,5/28/2022 9:54
1349,5/31/2022 10:30
1350,5/31/2022 11:50
1351,6/1/2022 10:30
1352,5/29/2022 15:57
1353,5/29/2022 9:27
1354,5/29/2022 15:07
1355,5/29/2022 13:18
1356,6/1/2022 11:25
1357,5/30/2022 12:50
1358,5/28/2022 14:39
1359,5/30/2022 14:02
1360,6/1/2022 13:33
1361,5/31/2022 15:43
1362,5/29/2022 9:25
1363,5/29/2022 15:28
1364,5/31/2022 13:44
1365,5/30/2022 13:14
1366,5/30/2022 8:26
1367,5/28/2022 16:26
1368,6/1/2022 14:07
1369,5/28/2022 15:05
1370,6/1/2022 15:12
1371,5/31/2022 8:48
1372,5/30/2022 12:01
1373,6/1/2022 12:27
1374,5/29/2022 11:34
1375,5/30/2022 11:05
1376,5/28/2022 13:45
1377,5/29/2022 11:50
1378,6/1/2022 12:53
1379,5/28/2022 8:13
1380,5/30/2022 11:18
1381,5/29/2022 10:19
1382,6/1/2022 16:31
1383,5/29/2022 13:55
1384,5/28/2022 8:05
1385,5/31/2022 14:15
1386,5/29/2022 14:48
1387,5/30/2022 11:35
1388,6/1/2022 13:44
1389,5/28/2022 12:30
1390,5/29/2022 16:05
1391,5/30/2022 16:58
1392,5/31/2022 11:59
1393,5/31/2022 9:30
1394,5/28/2022 10:06
1395,5/30/2022 9:55
1396,5/28/2022 11:01
1397,5/29/2022 11:39
1398,5/31/2022 10:40
1399,5/28/2022 16:23
1400,5/31/2022 9:58
1401,5/30/2022 8:28
1402,5/31/2022 10:54
1403,6/1/2022 16:23
1404,5/28/2022 9:54
1405,5/30/2022 9:53
1406,5/31/2022 14:47
1407,5/30/2022 8:36
1408,5/31/2022 9:41
1409,5/31/2022 16:20
1410,6/1/2022 12:37
1411,6/1/2022 15:51
1412,6/1/2022 14:17
1413,5/31/2022 10:52
1414,5/29/2022 14:51
1415,5/31/2022 11:08
1416,5/29/2022 9:12
1417,5/30/2022 14:43
1418,5/29/2022 9:50
1419,5/28/2022 14:54
1420,5/30/2022 15:31
1421,5/30/2022 9:53
1422,5/29/2022 8:46
1423,6/1/2022 9:48
1424,5/29/2022 8:37
1425,5/29/2022 13:53
1426,5/28/2022 15:53
1427,5/29/2022 14:59
1428,6/1/2022 13:35
1429,6/1/2022 13:30
1430,5/29/2022 16:46
1431,6/1/2022 14:23
1432,6/1/2022 16:43
1433,5/30/2022 10:43
1434,5/28/2022 11:01
1435,5/29/2022 15:32
1436,5/28/2022 14:45
1437,6/1/2022 8:09
1438,5/30/2022 10:03
1439,5/31/2022 11:04
1440,5/31/2022 14:54
1441,5/30/2022 8:41
1442,5/30/2022 15:05
1443,5/28/2022 9:09
1444,5/29/2022 16:08
1445,5/30/2022 13:21
1446,5/28/2022 13:41
1447,5/29/2022 16:01
1448,5/29/2022 15:50
1449,5/29/2022 11:39
1450,5/29/2022 14:24
1451,6/1/2022 13:28
1452,5/28/2022 8:27
1453,5/30/2022 16:33
1454,5/31/2022 8:16
1455,5/29/2022 9:29
1456,5/30/2022 12:07
1457,6/1/2022 12:57
1458,5/28/2022 13:20
1459,5/31/2022 16:52
1460,5/29/2022 12:03
1461,6/1/2022 15:16
1462,5/31/2022 11:36
1463,5/28/2022 11:28
1464,5/31/2022 9:59
1465,5/29/2022 9:01
1466,5/29/2022 12:22
1467,5/29/2022 9:31
1468,5/28/2022 10:20
1469,5/28/2022 13:08
1470,5/30/2022 15:54
1471,5/28/2022 11:19
1472,6/1/2022 10:01
1473,5/31/2022 9:55
1474,5/31/2022 14:35
1475,5/30/2022 16:07
1476,5/30/2022 8:28
1477,5/31/2022 13:15
1478,5/28/2022 14:46
1479,5/31/2022 16:05
1480,5/28/2022 8:02
1481,5/30/2022 16:20
1482,5/29/2022 10:55
1483,5/30/2022 14:56
1484,5/30/2022 15:33
1485,5/28/2022 11:08
1486,5/30/2022 14:38
1487,5/28/2022 9:39
1488,5/31/2022 14:32
1489,5/29/2022 12:17
1490,5/28/2022 12:47
1491,5/28/2022 10:00
1492,5/28/2022 12:07
1493,5/31/2022 12:43
1494,6/1/2022 11:25
1495,5/31/2022 13:46
1496,5/29/2022 8:22
1497,5/28/2022 14:32
1498,5/29/2022 9:43
1499,5/31/2022 15:23
1500,5/31/2022 16:16
1501,6/1/2022 11:48
1502,5/30/2022 8:18
1503,5/31/2022 11:52
1504,5/30/2022 14:03
1505,5/31/2022 10:23
1506,6/1/2022 14:40
1507,6/1/2022 8:25
1508,5/31/2022 16:36
1509,5/30/2022 15:51
1510,5/31/2022 8:58
1511,5/30/2022 8:04
1512,5/31/2022 14:42
1513,6/1/2022 12:22
1514,5/31/2022 14:26
1515,5/31/2022 11:16
1516,5/29/2022 10:53
1517,5/28/2022 16:25
1518,5/28/2022 14:54
1519,5/30/2022 9:37
1520,5/28/2022 12:30
1521,5/31/2022 8:11
1522,5/31/2022 13:32
1523,5/31/2022 10:09
1524,5/28/2022 14:46
1525,5/28/2022 13:30
1526,5/28/2022 16:36
1527,5/28/2022 8:08
1528,6/1/2022 10:15
1529,5/28/2022 14:32
1530,6/1/2022 15:01
1531,5/28/2022 9:08
1532,5/30/2022 10:36
1533,5/28/2022 13:31
1534,5/31/2022 13:12
1535,6/1/2022 10:36
1536,5/30/2022 15:39
1537,6/1/2022 8:11
1538,6/1/2022 11:44
1539,6/1/2022 9:49
1540,5/31/2022 13:30
1541,5/28/2022 15:11
1542,6/1/2022 10:26
1543,5/31/2022 11:55
1544,5/29/2022 13:22
1545,5/31/2022 14:01
1546,5/31/2022 12:14
1547,5/30/2022 13:37
1548,5/30/2022 15:36
1549,5/28/2022 12:36
1550,5/30/2022 14:38
1551,5/30/2022 16:44
1552,6/1/2022 13:44
1553,5/29/2022 9:47
1554,6/1/2022 12:09
1555,5/31/2022 10:53
1556,6/1/2022 16:36
1557,6/1/2022 16:48
1558,5/29/2022 11:18
1559,5/31/2022 14:15
1560,5/29/2022 9:14
1561,5/30/2022 10:45
1562,5/29/2022 12:58
1563,5/31/2022 11:13
1564,6/1/2022 15:50
1565,5/30/2022 12:47
1566,5/30/2022 16:22
1567,5/29/2022 10:23
1568,5/30/2022 8:04
1569,5/31/2022 16:21
1570,5/28/2022 12:03
1571,5/30/2022 8:01
1572,5/31/2022 16:31
1573,5/30/2022 10:22
1574,5/30/2022 9:12
1575,5/28/2022 9:29
1576,5/31/2022 14:50
1577,6/1/2022 8:06
1578,5/28/2022 15:27
1579,6/1/2022 8:02
1580,5/29/2022 16:33
1581,5/30/2022 16:54
1582,6/1/2022 11:20
1583,5/28/2022 16:32
1584,6/1/2022 14:13
1585,5/29/2022 8:20
1586,5/30/2022 15:34
1587,5/28/2022 9:23
1588,6/1/2022 14:20
1589,5/28/2022 8:39
1590,6/1/2022 12:26
1591,6/1/2022 8:54
1592,5/28/2022 14:08
1593,6/1/2022 11:50
1594,6/1/2022 14:16
1595,5/31/2022 10:17
1596,6/1/2022 15:09
1597,6/1/2022 8:30
1598,5/31/2022 14:32
1599,5/29/2022 14:34
1600,5/30/2022 8:10
1601,5/31/2022 15:06
1602,5/30/2022 14:44
1603,6/1/2022 9:09
1604,5/31/2022 9:06
1605,6/1/2022 9:25
1606,5/30/2022 9:15
1607,5/29/2022 15:39
1608,6/1/2022 15:16
1609,6/1/2022 9:50
1610,5/29/2022 15:01
1611,5/30/2022 15:38
1612,5/31/2022 8:32
1613,6/1/2022 8:53
1614,5/31/2022 13:08
1615,6/1/2022 10:27
1616,6/1/2022 14:45
1617,6/1/2022 8:10
1618,5/29/2022 13:47
1619,5/31/2022 15:12
1620,5/30/2022 15:47
1621,6/1/2022 16:30
1622,5/30/2022 10:59
1623,5/30/2022 12:58
1624,5/28/2022 9:13
1625,5/30/2022 8:04
1626,5/28/2022 9:10
1627,5/30/2022 9:51
1628,5/30/2022 9:26
1629,5/28/2022 12:41
1630,5/31/2022 16:02
1631,5/29/2022 8:04
1632,5/29/2022 9:33
1633,5/28/2022 15:42
1634,5/31/2022 11:36
1635,5/28/2022 10:30
1636,5/31/2022 11:05
1637,5/29/2022 10:20
1638,5/28/2022 15:13
1639,6/1/2022 11:57
1640,5/31/2022 14:19
1641,6/1/2022 9:48
1642,6/1/2022 9:02
1643,6/1/2022 8:40
1644,5/30/2022 14:52
1645,5/31/2022 11:56
1646,5/30/2022 10:35
1647,5/28/2022 10:02
1648,5/30/2022 12:51
1649,5/31/2022 13:52
1650,6/1/2022 14:31
1651,5/31/2022 9:16
1652,5/28/2022 13:46
1653,5/28/2022 8:02
1654,5/29/2022 14:59
1655,5/30/2022 16:20
1656,5/29/2022 15:25
1657,5/30/2022 8:02
1658,5/28/2022 13:47
1659,5/31/2022 9:56
1660,5/28/2022 9:51
1661,6/1/2022 15:03
1662,5/31/2022 12:11
1663,5/31/2022 12:44
1664,5/28/2022 13:07
1665,5/29/2022 10:58
1666,5/29/2022 15:47
1667,5/31/2022 8:21
1668,5/29/2022 12:39
1669,5/29/2022 11:50
1670,5/28/2022 8:35
1671,6/1/2022 13:51
1672,6/1/2022 15:52
1673,6/1/2022 8:14
1674,6/1/2022 10:02
1675,5/29/2022 12:08
1676,5/30/2022 12:08
1677,6/1/2022 11:56
1678,5/29/2022 15:55
1679,5/31/2022 10:35
1680,5/28/2022 14:03
1681,5/29/2022 13:11
1682,5/31/2022 15:40
1683,5/30/2022 14:31
1684,5/30/2022 12:14
1685,5/31/2022 16:01
1686,5/29/2022 9:33
1687,5/28/2022 11:10
1688,5/29/2022 12:11
1689,5/29/2022 11:05
1690,6/1/2022 9:32
1691,5/31/2022 16:02
1692,5/31/2022 9:48
1693,5/31/2022 15:46
1694,5/29/2022 10:11
1695,5/28/2022 10:59
1696,5/28/2022 14:50
1697,5/28/2022 10:12
1698,5/31/2022 15:28
1699,5/31/2022 8:01
1700,6/1/2022 14:58
1701,6/1/2022 10:00
1702,5/31/2022 13:02
1703,5/30/2022 9:51
1704,5/30/2022 16:01
1705,5/30/2022 12:35
1706,5/29/2022 15:34
1707,5/31/2022 16:06
1708,5/31/2022 14:39
1709,5/31/2022 14:46
1710,6/1/2022 13:34
1711,5/28/2022 12:57
1712,5/28/2022 11:39
1713,5/28/2022 8:30
1714,5/30/2022 10:12
1715,5/31/2022 14:05
1716,5/30/2022 10:24
1717,5/28/2022 10:20
1718,5/31/2022 16:30
1719,6/1/2022 15:17
1720,5/31/2022 16:00
1721,5/30/2022 16:13
1722,5/30/2022 13:09
1723,6/1/2022 13:58
1724,6/1/2022 9:35
1725,5/31/2022 11:13
1726,5/31/2022 12:51
1727,5/29/2022 12:22
1728,5/29/2022 11:04
1729,5/30/2022 11:38
1730,5/29/2022 8:57
1731,5/28/2022 14:21
1732,5/30/2022 10:52
1733,6/1/2022 13:54
1734,5/28/2022 14:05
1735,6/1/2022 16:02
1736,5/31/2022 11:51
1737,5/31/2022 9:12
1738,5/31/2022 11:02
1739,5/31/2022 9:50
1740,5/28/2022 8:22
1741,5/28/2022 16:51
1742,5/28/2022 14:10
1743,5/28/2022 13:41
1744,5/31/2022 12:39
1745,5/29/2022 16:40
1746,5/31/2022 14:45
1747,5/30/2022 11:57
1748,5/29/2022 13:59
1749,5/29/2022 14:50
1750,6/1/2022 8:22
1751,5/28/2022 8:45
1752,5/29/2022 9:49
1753,6/1/2022 16:11
1754,5/28/2022 8:10
1755,5/30/2022 14:32
1756,5/28/2022 12:33
1757,5/30/2022 12:56
1758,5/28/2022 14:33
1759,5/28/2022 11:07
1760,5/28/2022 13:35
1761,5/30/2022 14:56
1762,5/28/2022 13:15
1763,6/1/2022 11:23
1764,5/28/2022 10:18
1765,5/31/2022 12:49
1766,5/29/2022 16:18
1767,5/31/2022 9:04
1768,5/29/2022 16:36
1769,5/30/2022 8:47
1770,5/31/2022 11:37
1771,6/1/2022 14:48
1772,6/1/2022 14:56
1773,5/29/2022 9:49
1774,5/29/2022 13:35
1775,5/29/2022 10:16
1776,5/29/2022 8:20
1777,5/28/2022 8:47
1778,5/28/2022 15:19
1779,5/28/2022 9:59
1780,6/1/2022 13:51
1781,5/30/2022 14:31
1782,5/28/2022 12:12
1783,5/29/2022 11:06
1784,5/30/2022 12:21
1785,5/30/2022 13:47
1786,5/28/2022 11:15
1787,5/30/2022 8:20
1788,6/1/2022 13:04
1789,5/31/2022 11:43
1790,5/31/2022 8:56
1791,5/29/2022 15:56
1792,5/29/2022 12:37
1793,5/30/2022 15:31
1794,5/28/2022 12:46
1795,5/30/2022 9:51
1796,5/31/2022 14:19
1797,6/1/2022 8:46
1798,5/28/2022 15:34
1799,5/31/2022 12:03
1800,5/31/2022 14:11
1801,5/28/2022 16:32
1802,5/31/2022 10:19
1803,5/31/2022 9:00
1804,5/29/2022 10:53
1805,5/30/2022 9:23
1806,5/28/2022 13:00
1807,5/28/2022 9:47
1808,6/1/2022 12:18
1809,5/31/2022 16:04
1810,5/31/2022 12:04
1811,5/28/2022 12:29
1812,6/1/2022 9:11
1813,5/30/2022 14:25
1814,6/1/2022 11:36
1815,5/29/2022 11:49
1816,5/30/2022 13:06
1817,5/29/2022 9:01
1818,6/1/2022 10:50
1819,5/29/2022 14:29
1820,5/31/2022 15:26
1821,6/1/2022 14:53
1822,5/29/2022 14:39
1823,5/28/2022 13:48
1824,5/30/2022 15:28
1825,5/31/2022 12:39
1826,5/31/2022 16:57
1827,5/28/2022 15:45
1828,5/30/2022 11:40
1829,5/29/2022 12:11
1830,5/30/2022 9:40
1831,6/1/2022 8:22
1832,6/1/2022 10:11
1833,5/28/2022 13:55
1834,6/1/2022 14:08
1835,5/30/2022 16:26
1836,5/28/2022 11:02
1837,5/29/2022 14:41
1838,5/28/2022 16:21
1839,5/29/2022 14:49
1840,5/29/2022 11:37
1841,5/30/2022 12:40
1842,5/30/2022 9:37
1843,5/28/2022 15:14
1844,5/30/2022 9:18
1845,5/30/2022 13:30
1846,5/30/2022 15:42
1847,5/28/2022 13:02
1848,6/1/2022 10:27
1849,5/30/2022 15:24
1850,5/28/2022 13:28
1851,5/28/2022 15:54
1852,5/29/2022 9:23
1853,5/30/2022 10:32
1854,5/30/2022 9:18
1855,5/30/2022 11:20
1856,6/1/2022 11:53
1857,6/1/2022 12:50
1858,5/31/2022 13:15
1859,5/28/2022 13:11
1860,6/1/2022 9:19
1861,5/29/2022 13:46
1862,5/31/2022 15:39
1863,5/29/2022 9:43
1864,5/28/2022 9:03
1865,6/1/2022 13:31
1866,6/1/2022 9:12
1867,6/1/2022 13:13
1868,5/29/2022 16:25
1869,5/29/2022 11:27
1870,5/29/2022 8:16
1871,6/1/2022 15:48
1872,6/1/2022 8:23
1873,5/31/2022 15:35
1874,5/31/2022 12:43
1875,5/30/2022 14:31
1876,5/28/2022 10:00
1877,6/1/2022 15:22
1878,5/29/2022 13:08
1879,5/28/2022 10:57
1880,5/28/2022 12:01
1881,5/29/2022 15:16
1882,5/30/2022 13:50
1883,5/28/2022 10:58
1884,5/29/2022 14:10
1885,6/1/2022 12:34
1886,5/30/2022 14:46
1887,5/29/2022 8:14
1888,6/1/2022 14:00
1889,5/31/2022 12:27
1890,5/29/2022 11:45
1891,5/28/2022 9:31
1892,5/31/2022 16:57
1893,5/31/2022 13:03
1894,6/1/2022 8:32
1895,5/29/2022 10:49
1896,5/29/2022 16:07
1897,5/31/2022 16:53
1898,5/29/2022 10:16
1899,5/28/2022 16:52
1900,6/1/2022 8:52
1901,5/30/2022 10:35
1902,6/1/2022 13:23
1903,5/30/2022 8:18
1904,5/29/2022 10:56
1905,6/1/2022 15:50
1906,5/31/2022 12:57
1907,5/28/2022 9:05
1908,5/30/2022 8:22
1909,5/30/2022 9:08
1910,5/29/2022 15:13
1911,6/1/2022 11:05
1912,5/29/2022 14:23
1913,6/1/2022 14:04
1914,6/1/2022 15:21
1915,5/30/2022 8:32
1916,5/29/2022 15:20
1917,5/28/2022 16:20
1918,5/29/2022 9:47
1919,5/28/2022 10:34
1920,5/31/2022 12:45
1921,5/31/2022 14:35
1922,5/31/2022 12:33
1923,6/1/2022 11:04
1924,5/30/2022 13:30
1925,6/1/2022 9:43
1926,5/31/2022 9:19
1927,5/29/2022 8:09
1928,5/30/2022 8:57
1929,5/31/2022 12:58
1930,5/31/2022 8:51
1931,5/31/2022 16:58
1932,6/1/2022 15:40
1933,5/28/2022 12:14
1934,5/31/2022 16:22
1935,5/29/2022 12:51
1936,5/30/2022 15:49
1937,5/31/2022 10:14
1938,5/31/2022 9:26
1939,5/28/2022 16:16
1940,5/30/2022 9:49
1941,6/1/2022 10:30
1942,5/31/2022 11:05
1943,5/29/2022 12:00
1944,6/1/2022 14:06
1945,5/30/2022 10:29
1946,6/1/2022 9:47
1947,5/31/2022 11:16
1948,6/1/2022 16:22
1949,5/30/2022 13:53
1950,5/28/2022 13:15
1951,6/1/2022 9:58
1952,6/1/2022 8:36
1953,5/31/2022 10:33
1954,5/31/2022 9:41
1955,5/30/2022 14:06
1956,5/28/2022 12:05
1957,5/31/2022 16:28
1958,6/1/2022 11:38
1959,5/31/2022 10:09
1960,5/31/2022 12:03
1961,5/28/2022 16:54
1962,6/1/2022 15:43
1963,5/28/2022 10:29
1964,5/29/2022 14:06
1965,5/29/2022 9:59
1966,5/30/2022 16:46
1967,5/29/2022 13:14
1968,6/1/2022 10:56
1969,5/31/2022 14:58
1970,6/1/2022 11:08
1971,5/30/2022 9:43
1972,5/30/2022 16:56
1973,6/1/2022 13:39
1974,5/29/2022 13:47
1975,5/28/2022 14:07
1976,5/31/2022 12:51
1977,5/31/2022 13:33
1978,5/28/2022 10:24
1979,5/30/2022 9:54
1980,6/1/2022 9:39
1981,5/30/2022 16:11
1982,5/31/2022 16:33
1983,5/28/2022 13:03
1984,5/28/2022 15:07
1985,6/1/2022 12:55
1986,6/1/2022 15:55
1987,5/28/2022 16:50
1988,5/29/2022 8:57
1989,5/29/2022 15:46
1990,5/30/2022 13:46
1991,5/28/2022 16:20
1992,5/29/2022 15:14
1993,5/28/2022 9:02
1994,5/28/2022 9:31
1995,6/1/2022 12:00
1996,5/31/2022 9:40
1997,5/28/2022 12:47
1998,5/29/2022 15:50
1999,5/31/2022 13:17
2000,5/29/2022 12:25
2001,5/31/2022 15:47
2002,5/30/2022 16:48
2003,5/30/2022 15:22
2004,5/30/2022 9:21
2005,5/28/2022 16:49
2006,5/29/2022 8:48
2007,5/30/2022 12:31
2008,5/28/2022 15:13
2009,5/28/2022 14:53
2010,6/1/2022 8:56
2011,5/28/2022 12:51
2012,5/31/2022 13:12
2013,5/30/2022 11:45
2014,5/29/2022 16:45
2015,5/31/2022 14:37
2016,6/1/2022 11:21
2017,5/30/2022 13:41
2018,5/28/2022 13:59
2019,5/29/2022 13:52
2020,5/29/2022 14:57
2021,5/31/2022 13:57
2022,6/1/2022 8:58
2023,5/29/2022 8:41
2024,5/31/2022 8:13
2025,5/30/2022 16:59
2026,6/1/2022 9:09
2027,6/1/2022 16:57
2028,5/31/2022 15:20
2029,5/28/2022 8:44
2030,5/31/2022 8:53
2031,5/28/2022 14:34
2032,6/1/2022 10:24
2033,5/31/2022 8:37
2034,5/29/2022 13:03
2035,5/31/2022 16:46
2036,5/30/2022 11:27
2037,5/30/2022 8:12
2038,5/30/2022 15:14
2039,5/30/2022 16:17
2040,5/28/2022 9:18
2041,5/30/2022 13:23
2042,5/29/2022 13:37
2043,5/28/2022 14:07
2044,6/1/2022 8:01
2045,5/30/2022 15:33
2046,5/30/2022 9:01
2047,5/29/2022 12:50
2048,6/1/2022 11:58
2049,5/31/2022 13:36
2050,5/28/2022 11:06
2051,5/30/2022 15:12
2052,5/31/2022 14:14
2053,5/31/2022 16:10
2054,6/1/2022 13:45
2055,5/31/2022 13:49
2056,5/28/2022 13:11
2057,5/28/2022 16:14
2058,5/29/2022 13:54
2059,5/31/2022 16:39
2060,5/29/2022 11:54
2061,5/30/2022 9:22
2062,5/29/2022 11:14
2063,5/31/2022 13:53
2064,5/28/2022 13:38
2065,5/31/2022 13:20
2066,5/31/2022 14:29
2067,6/1/2022 14:41
