payment_id,payment_order_id,payment_amount,payment_fee,payment_method,payment_status
5197857,87829717,221.5,3.32,ONLINE,PAID
5184068,87575875,10.0,0.0,VOUCHER,PAID
4753648,78388544,61.8,0.93,ONLINE,PAID
4548811,72484450,127.7,3.45,ONLINE,PAID
5206252,87101524,304.6,6.09,VOUCHER_DC,PAID
5128801,86729078,213.7,5.77,ONLINE,PAID
4735135,77789512,39.9,0.6,ONLINE,PAID
5188698,87661228,132.8,3.59,ONLINE,PAID
5035478,85038555,14.0,0.21,ONLINE,PAID
5125314,86671026,74.6,1.12,ONLINE,PAID
4592528,73786784,72.81,1.09,ONLINE,PAID
4901506,82169934,187.2,5.05,ONLINE,PAID
4746784,78167190,25.8,0.39,ONLINE,PAID
4693280,76604631,66.3,0.99,PAYMENT_LINK,PAID
4652994,75497099,52.7,0.74,ONLINE,PAID
5275401,89425643,122.5,3.31,ONLINE,PAID
4477679,70243790,105.7,2.85,ONLINE,PAID
4758352,78561982,40.39,0.61,ONLINE,PAID
5422142,92569842,126.1,3.4,ONLINE,PAID
5029599,84949667,715.25,19.31,ONLINE,PAID
4988792,84019352,112.15,3.03,ONLINE,PAID
4677179,76143293,46.8,0.7,ONLINE,PAID
4858259,81087560,169.9,3.4,STORE_DIRECT_PAYMENT,PAID
5063136,85571353,161.2,4.35,ONLINE,PAID
5000033,84280503,12.0,0.0,VOUCHER,PAID
4826970,80355002,30.8,0.46,ONLINE,PAID
5422705,92578216,39.9,0.6,ONLINE,PAID
4947784,83125045,168.83,3.38,ONLINE,PAID
4488314,70537821,10.0,0.0,VOUCHER,PAID
4456135,69462661,67.9,1.02,ONLINE,PAID
4956991,83350526,91.8,2.48,ONLINE,PAID
4707337,76999268,69.49,1.04,ONLINE,PAID
5293585,89908232,110.9,2.99,ONLINE,PAID
5347436,90955205,183.6,4.96,ONLINE,PAID
5373272,91542529,9.01,0.0,VOUCHER,PAID
5033969,85008450,8.0,0.0,VOUCHER,PAID
4781994,79186070,151.3,4.09,ONLINE,PAID
4495797,70760306,88.6,2.39,ONLINE,PAID
5306721,90103482,165.96,3.32,ONLINE,PAID
5097070,86174419,20.99,0.31,ONLINE,PAID
5397731,92043060,39.9,0.6,ONLINE,PAID
4887247,81868195,136.7,3.69,ONLINE,PAID
5295957,89940883,71.13,1.42,ONLINE,PAID
5279078,89493844,121.39,1.82,ONLINE,PAID
5158500,87236231,309.7,6.19,ONLINE,PAID
5108583,86384706,171.5,4.63,ONLINE,PAID
4627333,74839720,234.5,6.33,ONLINE,PAID
5142128,86996102,55.9,1.51,ONLINE,PAID
4774081,78985211,111.8,3.02,ONLINE,PAID
4698007,76756669,44.2,0.0,MEAL_BENEFIT,PAID
4486885,70494704,50.4,0.76,ONLINE,PAID
4936045,82887028,36.0,0.54,ONLINE,PAID
4912619,82415417,186.8,5.04,ONLINE,PAID
5186620,87643290,111.6,1.67,ONLINE,PAID
4459932,69581190,31.9,0.41,DEBIT_STORE,PAID
5227535,88319987,136.7,3.69,ONLINE,PAID
5420645,92547717,33.5,0.5,ONLINE,PAID
4534612,71994596,75.9,1.14,ONLINE,PAID
4496190,70770434,34.9,0.52,ONLINE,PAID
5128594,86724990,5.0,0.0,VOUCHER,PAID
4690561,76547222,11.9,0.0,VOUCHER,PAID
5176972,87475232,26.5,0.4,ONLINE,PAID
5422863,92542437,196.9,0.0,MEAL_BENEFIT,PAID
4816769,80068599,126.2,3.41,ONLINE,PAID
4857087,81054054,12.0,0.0,VOUCHER,PAID
4560336,72855648,10.9,0.16,STORE_DIRECT_PAYMENT,PAID
4508194,71142882,32.5,0.49,CREDIT,PAID
4677228,76144212,79.8,2.15,ONLINE,PAID
5301662,90035793,22.89,0.34,ONLINE,PAID
4839083,80618632,271.55,7.33,ONLINE,PAID
4487942,70528658,124.8,3.37,ONLINE,PAID
4751638,78341072,133.3,3.6,ONLINE,PAID
4661801,75766193,92.85,1.39,ONLINE,PAID
5321847,90424554,76.8,2.07,ONLINE,PAID
4918311,82549797,73.65,1.1,ONLINE,PAID
5268604,89226959,22.8,0.0,VOUCHER_STORE,PAID
5445512,92996189,5.0,0.0,VOUCHER,PAID
4578557,73414530,68.9,1.03,ONLINE,PAID
5443436,92978496,15.0,0.0,VOUCHER,PAID
5408089,92277895,129.3,1.93,ONLINE,PAID
4596909,73957634,87.6,1.31,ONLINE,PAID
4495023,70744439,99.9,1.5,ONLINE,PAID
5418644,92524379,142.8,3.86,ONLINE,PAID
5244971,88671575,5.0,0.0,VOUCHER,PAID
4958569,83370436,4.9,0.0,VOUCHER,PAID
4436136,68739597,71.7,1.94,ONLINE,PAID
5051559,85354231,99.7,2.69,ONLINE,PAID
5012709,84553670,18.9,0.28,ONLINE,PAID
4849899,80863524,11.01,0.0,VOUCHER,PAID
4606438,74239907,96.3,2.6,ONLINE,PAID
4441914,68917205,41.4,0.62,ONLINE,PAID
4715063,77220622,39.8,0.6,ONLINE,PAID
4725601,77502826,37.4,0.56,ONLINE,PAID
5234208,88459398,109.49,2.19,ONLINE,PAID
4866538,81307423,9.9,0.0,VOUCHER,PAID
4562088,72899750,44.5,0.62,ONLINE,PAID
4890542,81919299,49.3,0.99,ONLINE,PAID
5180190,87523737,180.3,4.87,ONLINE,PAID
4537665,72081881,106.8,2.88,ONLINE,PAID
5174197,87445127,10.0,0.0,VOUCHER,PAID
5195282,87750021,64.4,1.74,ONLINE,PAID
4920413,82580240,39.33,0.59,ONLINE,PAID
4898159,82120974,121.8,3.29,ONLINE,PAID
5213988,88058958,116.7,3.15,ONLINE,PAID
5420476,92545263,224.5,6.06,ONLINE,PAID
5267696,89202445,69.9,1.05,ONLINE,PAID
4591977,73772374,70.7,1.91,ONLINE,PAID
5178735,87503097,147.4,2.95,ONLINE,PAID
5274245,89391763,10.0,0.0,VOUCHER,PAID
4931511,82697792,188.72,3.77,DEBIT_STORE,PAID
4758642,78566082,14.2,0.14,ONLINE,PAID
4763223,78687722,141.6,3.82,ONLINE,PAID
5134254,86836965,40.8,0.61,CREDIT_STORE,PAID
4477595,70242118,31.9,0.48,ONLINE,PAID
4487526,70514758,22.9,0.46,ONLINE,PAID
4775438,79008363,135.8,2.72,ONLINE,PAID
5300048,90011679,23.8,0.36,ONLINE,PAID
4687152,76465164,48.4,0.73,ONLINE,PAID
5412797,92345023,490.0,9.8,CREDIT_STORE,PAID
5114926,86475059,28.8,0.43,ONLINE,PAID
5469909,93139601,38.7,0.58,ONLINE,PAID
4735991,77812562,181.3,12.69,ONLINE,PAID
4582504,73512699,12.0,0.0,VOUCHER,PAID
4517563,71481200,179.8,3.6,STORE_DIRECT_PAYMENT,PAID
5025323,84775544,171.4,3.43,STORE_DIRECT_PAYMENT,PAID
5271154,89330520,155.6,4.2,ONLINE,PAID
4536334,72042096,89.9,2.43,ONLINE,PAID
4805400,79792594,12.0,0.0,VOUCHER,PAID
4574235,73263840,292.4,7.89,ONLINE,PAID
5087870,85998047,79.9,1.2,ONLINE,PAID
5128431,86722171,42.0,0.63,ONLINE,PAID
4936199,82888496,26.9,0.4,ONLINE,PAID
4657698,75627792,51.8,1.4,ONLINE,PAID
5294925,89926599,52.3,0.78,ONLINE,PAID
5453994,93099281,10.0,0.0,VOUCHER,PAID
4768039,78824373,174.5,4.71,ONLINE,PAID
5243468,88647779,43.1,0.56,ONLINE,PAID
5460738,93124604,5.0,0.0,VOUCHER,PAID
4563623,72968073,61.8,1.67,ONLINE,PAID
5290659,89796452,53.4,0.8,DEBIT,PAID
5032587,84989797,65.6,0.85,ONLINE,PAID
5183037,87551841,155.55,2.33,ONLINE,PAID
4950889,83191517,42.0,0.0,VOUCHER,PAID
4852026,80918603,119.94,2.4,STORE_DIRECT_PAYMENT,PAID
4873785,81512175,80.0,1.2,ONLINE,PAID
5077954,85788084,219.7,3.3,ONLINE,PAID
5446683,93005782,6.9,0.0,VOUCHER,PAID
5113284,86453642,121.7,3.29,ONLINE,PAID
4893331,81979945,59.9,0.78,ONLINE,PAID
4858517,81094653,134.25,3.62,ONLINE,PAID
4782736,79187658,166.7,2.25,DEBIT,PAID
5114939,86475267,95.6,1.34,ONLINE,PAID
4768134,78828296,35.9,0.72,ONLINE,PAID
4706105,76954479,76.4,1.15,ONLINE,PAID
4441918,68917386,95.5,2.58,ONLINE,PAID
4986663,83939930,14.41,0.0,VOUCHER,PAID
4943231,83006988,50.7,0.76,ONLINE,PAID
4490912,70640861,70.49,1.06,ONLINE,PAID
5457769,93112441,65.8,0.99,ONLINE,PAID
5117336,86493470,114.6,1.6,DEBIT,PAID
4459289,69588606,65.8,4.61,ONLINE,PAID
4441454,68905649,111.7,3.02,ONLINE,PAID
4711971,77110517,46.3,0.65,ONLINE,PAID
5443021,92973268,81.7,2.21,ONLINE,PAID
5397186,92036525,35.8,0.54,ONLINE,PAID
5354332,91130140,176.4,4.76,ONLINE,PAID
5364801,91363855,72.6,1.09,ONLINE,PAID
4767934,78821234,10.0,0.0,VOUCHER,PAID
4700243,76859966,176.3,2.64,ONLINE,PAID
4512992,71337555,77.8,1.17,ONLINE,PAID
5246379,88692052,116.7,3.15,ONLINE,PAID
5051470,85338917,30.9,0.0,MEAL_BENEFIT,PAID
5047454,85276532,33.6,0.5,ONLINE,PAID
5433643,92800555,4.9,0.07,ONLINE,PAID
5426146,92643652,26.8,0.4,ONLINE,PAID
4435595,68724894,162.4,4.38,ONLINE,PAID
4659254,75672972,31.85,0.48,ONLINE,PAID
4443168,68959818,46.0,0.6,ONLINE,PAID
5396295,92023083,207.03,3.11,ONLINE,PAID
5323521,90450331,115.9,3.13,ONLINE,PAID
4707509,77003097,73.3,1.98,ONLINE,PAID
4572650,73217194,131.1,1.97,ONLINE,PAID
4993160,84099182,23.9,0.36,ONLINE,PAID
5450552,93045820,93.7,1.41,CREDIT_STORE,PAID
4884800,81766085,146.1,3.94,ONLINE,PAID
4841807,80678219,57.0,0.8,ONLINE,PAID
5087861,85997810,127.6,3.45,ONLINE,PAID
4957832,83360802,375.0,7.5,ONLINE,PAID
4763106,78683560,12.0,0.0,VOUCHER,PAID
4668900,75910490,37.9,0.57,ONLINE,PAID
4717849,77284325,79.72,1.59,ONLINE,PAID
5272842,85554278,145.8,2.92,STORE_DIRECT_PAYMENT,PAID
4496654,70814260,42.8,0.56,ONLINE,PAID
5433875,92804795,54.0,0.81,ONLINE,PAID
5110037,86404113,400.0,8.0,ONLINE,PAID
5402473,92141635,47.0,0.66,ONLINE,PAID
4905693,82257809,41.9,0.63,ONLINE,PAID
4527143,71777711,137.3,3.71,ONLINE,PAID
4597055,73960742,19.9,0.3,ONLINE,PAID
5211793,88039208,28.8,0.43,ONLINE,PAID
4940801,82961434,57.9,0.87,ONLINE,PAID
5250208,88793641,41.7,0.63,ONLINE,PAID
5077392,85777650,225.9,3.39,ONLINE,PAID
4842331,80688825,52.8,0.79,ONLINE,PAID
4683116,76315172,46.2,0.65,ONLINE,PAID
5270842,89325087,313.1,8.45,ONLINE,PAID
4904183,82230227,209.7,5.66,ONLINE,PAID
5082314,85903208,10.0,0.0,VOUCHER,PAID
4666103,75864568,10.0,0.0,VOUCHER,PAID
5441965,92935540,35.8,0.54,ONLINE,PAID
5228568,88281197,425.0,8.5,CREDIT_STORE,PAID
5275665,89432150,113.6,3.07,ONLINE,PAID
5058701,85497861,7.5,0.0,VOUCHER,PAID
5011117,84522124,49.4,0.74,ONLINE,PAID
4596311,73941435,108.03,2.16,ONLINE,PAID
4435956,68733976,80.4,2.17,ONLINE,PAID
5029569,84949179,11.9,0.18,ONLINE,PAID
4815969,80050139,141.7,3.83,ONLINE,PAID
4694105,76680240,12.0,0.0,VOUCHER,PAID
5312903,90217907,489.7,9.79,INSTALLMENT_CREDIT_STORE,PAID
5102644,86251917,146.2,3.95,ONLINE,PAID
4730671,77676961,135.6,3.66,ONLINE,PAID
4453406,69362970,45.8,0.69,ONLINE,PAID
4619144,74617460,98.4,1.48,ONLINE,PAID
4525417,71720836,57.8,1.56,ONLINE,PAID
4874806,81534166,29.9,0.0,VOUCHER,PAID
4519756,71547308,51.79,0.78,ONLINE,PAID
4460400,69626107,34.7,0.52,ONLINE,PAID
4548140,72466902,70.7,1.06,ONLINE,PAID
5342348,90835170,99.3,1.39,CREDIT,PAID
5072659,85732529,235.75,6.37,ONLINE,PAID
4800656,79650586,52.7,0.79,ONLINE,PAID
5145997,87040775,253.8,5.08,ONLINE,PAID
5105086,86343183,119.76,2.4,ONLINE,PAID
4772970,78968446,196.8,2.95,ONLINE,PAID
5400910,92099500,45.99,0.69,ONLINE,PAID
5034898,85025774,37.9,0.57,ONLINE,PAID
4614005,74460813,85.4,2.31,ONLINE,PAID
5336060,90691704,30.8,0.46,ONLINE,PAID
4512447,71322655,67.8,1.83,ONLINE,PAID
4738583,77920641,52.6,0.79,ONLINE,PAID
5385052,91732438,39.9,0.6,ONLINE,PAID
5342346,90852655,121.3,3.28,ONLINE,PAID
5055638,85462729,27.35,0.41,ONLINE,PAID
4865318,81279430,26.15,0.39,ONLINE,PAID
5217295,88110559,69.9,1.05,ONLINE,PAID
4609180,74305924,57.9,0.87,ONLINE,PAID
5359294,91242507,44.7,0.58,ONLINE,PAID
5041876,85203758,49.6,0.74,ONLINE,PAID
5240498,88609619,10.0,0.0,VOUCHER,PAID
4809081,79890424,37.7,0.57,ONLINE,PAID
4989785,84034938,85.5,1.2,ONLINE,PAID
4902458,82190666,92.5,1.2,ONLINE,PAID
5380283,91673162,41.9,0.63,ONLINE,PAID
4771331,78892822,47.8,0.72,ONLINE,PAID
4577878,73399930,89.9,2.43,ONLINE,PAID
5037952,85076948,39.95,0.6,ONLINE,PAID
4873914,81514741,197.0,5.32,ONLINE,PAID
4954740,83245416,86.6,2.34,ONLINE,PAID
4855125,81016444,97.5,1.46,ONLINE,PAID
4579104,73425149,20.0,0.0,VOUCHER,PAID
4550306,72562756,25.8,0.39,ONLINE,PAID
4967215,83572548,89.7,1.17,ONLINE,PAID
5395457,91971159,5.0,0.0,VOUCHER,PAID
4631084,74909246,137.9,2.76,ONLINE,PAID
4717519,77261084,63.0,0.85,DEBIT,PAID
4705539,76946974,112.7,1.69,ONLINE,PAID
4859742,81123141,146.2,2.18,ONLINE,PAID
5024063,84808159,121.8,3.29,ONLINE,PAID
4775526,79009882,25.5,0.38,ONLINE,PAID
4476591,70219911,123.8,3.34,ONLINE,PAID
4514814,71421568,46.2,0.65,ONLINE,PAID
4752442,78358886,70.7,1.06,ONLINE,PAID
5250504,88798326,77.3,1.16,ONLINE,PAID
4854915,81013735,21.9,0.33,ONLINE,PAID
5466642,93135280,85.9,1.29,ONLINE,PAID
5254120,88894794,5.0,0.0,VOUCHER,PAID
4965069,83476611,24.0,0.0,VOUCHER,PAID
4582742,73520654,266.94,4.0,ONLINE,PAID
5459940,93123043,17.9,0.27,ONLINE,PAID
4467727,69891503,45.7,0.69,ONLINE,PAID
5370025,91507134,31.3,0.47,ONLINE,PAID
5167785,87333786,5.9,0.09,ONLINE,PAID
5200609,87854547,116.91,1.75,ONLINE,PAID
4529441,71823592,149.6,4.04,ONLINE,PAID
4758514,78563828,31.0,0.47,ONLINE,PAID
4760813,78593201,5.9,0.09,STORE_DIRECT_PAYMENT,PAID
5035838,85047633,99.2,1.49,ONLINE,PAID
4900831,82159246,91.6,2.47,ONLINE,PAID
5459234,93116416,3.99,0.06,ONLINE,PAID
4576573,73318759,102.3,1.53,ONLINE,PAID
5104399,86274700,67.8,1.02,CREDIT,PAID
5370565,91512890,25.8,0.39,ONLINE,PAID
5199420,87843633,121.7,3.29,ONLINE,PAID
5196907,87822064,30.0,0.0,VOUCHER,PAID
5389266,91851706,24.9,0.37,ONLINE,PAID
5177498,87482427,67.4,0.67,ONLINE,PAID
5386075,91724179,5.0,0.08,MONEY,PAID
5120824,86613116,179.62,2.69,ONLINE,PAID
4779959,79103096,8.0,0.0,VOUCHER,PAID
5281364,89611921,49.4,1.33,ONLINE,PAID
4535046,71998110,72.9,0.0,MEAL_BENEFIT,PAID
4582025,73501139,228.9,6.18,ONLINE,PAID
4844475,80748148,79.51,1.59,ONLINE,PAID
5126565,86692879,71.3,1.93,ONLINE,PAID
4489645,70566101,59.2,0.77,ONLINE,PAID
5029791,84952488,236.7,6.39,ONLINE,PAID
5332327,90630089,77.8,2.1,ONLINE,PAID
4882423,81729848,97.5,2.63,ONLINE,PAID
5393753,91934993,72.92,1.09,ONLINE,PAID
4678350,76229139,30.2,0.45,ONLINE,PAID
4902762,82198123,71.4,1.93,ONLINE,PAID
5259963,89066826,20.0,0.0,VOUCHER,PAID
4509859,71243650,276.41,5.53,ONLINE,PAID
4856882,81049827,25.8,0.34,ONLINE,PAID
4879376,81662312,11.01,0.0,VOUCHER,PAID
4718144,77298523,50.0,0.75,ONLINE,PAID
5397461,92040102,36.8,0.55,ONLINE,PAID
5016050,84599257,23.9,0.36,PAYMENT_LINK,PAID
4506922,71118403,166.3,4.49,ONLINE,PAID
5278793,89488232,136.01,2.04,ONLINE,PAID
5014706,84589706,24.0,0.0,VOUCHER,PAID
4455483,69443582,334.1,9.02,ONLINE,PAID
4687331,76469155,59.7,0.9,ONLINE,PAID
5398479,92052940,73.8,1.99,ONLINE,PAID
4875252,81544115,5.0,0.0,VOUCHER,PAID
4458043,69558377,35.2,0.53,ONLINE,PAID
5065538,85586886,9.99,0.15,ONLINE,PAID
4986116,83925678,52.7,1.05,ONLINE,PAID
4837480,80594205,128.09,1.92,ONLINE,PAID
4744512,78122626,22.9,0.34,ONLINE,PAID
4518902,71525872,51.8,1.4,ONLINE,PAID
5233749,88440611,38.0,0.0,MEAL_BENEFIT,PAID
4698968,76800982,142.6,3.85,ONLINE,PAID
4659337,75674431,34.75,0.52,ONLINE,PAID
5335949,90690058,134.3,3.63,ONLINE,PAID
4962888,83450044,37.0,0.56,ONLINE,PAID
5362399,91333297,28.9,0.43,ONLINE,PAID
4875033,81538951,40.9,0.61,ONLINE,PAID
5464329,93129708,51.6,0.77,ONLINE,PAID
4939176,82919913,14.0,0.21,ONLINE,PAID
4510509,71239104,35.9,0.0,MEAL_BENEFIT,PAID
4983264,83872689,163.9,3.28,ONLINE,PAID
5008478,84488855,30.8,0.46,ONLINE,PAID
5259435,89062690,78.7,2.12,ONLINE,PAID
4597183,73964604,130.8,3.53,ONLINE,PAID
4551563,72589479,403.5,10.89,ONLINE,PAID
4974604,83694813,40.0,0.52,ONLINE,PAID
4887614,81873526,127.3,3.44,ONLINE,PAID
5381313,91680119,24.8,0.0,VOUCHER_STORE,PAID
5263443,89129181,91.8,2.48,ONLINE,PAID
4676057,76123733,139.3,3.76,ONLINE,PAID
5288528,89753214,21.4,0.32,ONLINE,PAID
5055851,85423387,104.7,2.09,STORE_DIRECT_PAYMENT,PAID
5183836,87562194,62.8,1.7,ONLINE,PAID
4814263,80013713,36.8,0.55,ONLINE,PAID
5125873,86681350,149.9,3.0,ONLINE,PAID
4664005,75808809,131.7,3.56,ONLINE,PAID
4626703,74830390,110.99,1.66,ONLINE,PAID
5211677,88038226,10.0,0.0,VOUCHER,PAID
5246337,88691537,40.11,0.6,ONLINE,PAID
5174654,87449426,177.8,3.56,ONLINE,PAID
4968891,83594326,10.0,0.0,VOUCHER,PAID
5080286,85835040,135.0,2.03,ONLINE,PAID
4843380,80707860,67.0,1.01,ONLINE,PAID
4927025,82728356,42.0,0.0,VOUCHER,PAID
4747597,78192643,183.6,4.96,ONLINE,PAID
4922288,82622571,62.3,1.68,ONLINE,PAID
4996158,84166890,311.76,0.0,VOUCHER,PAID
5446028,93000866,1200.0,24.0,ONLINE,PAID
5189232,87666242,100.0,2.0,ONLINE,PAID
5343910,90889489,196.8,5.31,ONLINE,PAID
5205186,87892924,94.9,1.42,DEBIT,PAID
5160005,87247075,11.01,0.0,VOUCHER,PAID
4965651,83485569,105.7,2.85,ONLINE,PAID
4646840,75363249,83.61,1.25,ONLINE,PAID
4519476,71541502,50.39,0.76,ONLINE,PAID
4518574,71514407,161.8,2.43,ONLINE,PAID
4588514,73655253,195.0,2.93,ONLINE,PAID
5224984,88236254,139.98,2.8,STORE_DIRECT_PAYMENT,PAID
5223825,88246963,447.35,12.08,ONLINE,PAID
5096754,86171216,163.75,4.42,ONLINE,PAID
5144791,87025661,24.9,0.0,VOUCHER,PAID
4453742,69375047,24.45,0.37,ONLINE,PAID
5228877,88387441,226.1,4.52,ONLINE,PAID
5070762,85663023,25.8,0.39,ONLINE,PAID
4796261,79541576,27.4,0.41,ONLINE,PAID
4944458,83079135,38.8,0.58,ONLINE,PAID
5433447,92796263,75.6,1.13,ONLINE,PAID
4529215,71819205,26.0,0.39,ONLINE,PAID
5108061,86378792,1198.85,23.98,VOUCHER_STORE,PAID
4711522,77099555,60.2,0.9,ONLINE,PAID
4782843,79197909,138.9,3.75,ONLINE,PAID
4712847,77129168,81.7,2.21,ONLINE,PAID
4546153,72399548,29.8,0.45,ONLINE,PAID
5372005,91526042,8.0,0.0,VOUCHER,PAID
5038002,85077468,10.0,0.0,VOUCHER,PAID
5037888,85076331,28.7,0.4,ONLINE,PAID
4845581,80804271,67.8,1.02,ONLINE,PAID
5090703,86047480,39.79,0.6,ONLINE,PAID
4868106,81332936,71.4,0.93,CREDIT,PAID
4601473,74082901,12.0,0.0,VOUCHER,PAID
5117873,86520398,104.25,2.81,ONLINE,PAID
4887960,81878104,45.6,0.68,ONLINE,PAID
5128233,86719306,20.0,0.0,VOUCHER,PAID
5161868,87259536,55.91,0.84,ONLINE,PAID
5286570,89701165,42.8,0.64,ONLINE,PAID
4835050,80502990,203.92,3.06,ONLINE,PAID
5447830,93016903,43.8,0.66,ONLINE,PAID
4677078,76141735,51.9,0.78,ONLINE,PAID
5217943,88123342,79.8,0.0,ONLINE,PAID
5288403,89750637,160.7,4.34,ONLINE,PAID
4941528,82965668,51.9,0.78,DEBIT,PAID
4530727,71906637,106.8,2.88,ONLINE,PAID
5036189,85054820,60.5,0.79,ONLINE,PAID
5033263,84998131,20.0,0.3,ONLINE,PAID
4919903,82574163,3.9,0.06,ONLINE,PAID
4744809,78128281,52.9,0.69,ONLINE,PAID
4782242,79189657,171.0,4.62,ONLINE,PAID
4568093,73070062,20.0,0.0,VOUCHER,PAID
5105277,86345276,101.1,2.02,ONLINE,PAID
5279318,89499535,43.8,0.66,ONLINE,PAID
4521435,71581520,255.1,6.89,ONLINE,PAID
5085618,85939402,104.9,1.57,CREDIT,PAID
4516901,71463394,36.5,0.55,ONLINE,PAID
4500264,70914273,184.25,4.97,ONLINE,PAID
4699250,76807378,93.5,1.4,ONLINE,PAID
5253120,88860481,49.8,0.75,ONLINE,PAID
4804892,79780407,25.8,0.39,ONLINE,PAID
5148895,87066597,183.8,3.68,ONLINE,PAID
4571634,73195506,369.45,9.98,ONLINE,PAID
5055564,85462309,151.8,3.04,ONLINE,PAID
4565909,73014069,48.2,0.72,ONLINE,PAID
4715398,77226068,73.59,1.1,ONLINE,PAID
4903136,82208543,227.75,3.39,ONLINE,PAID
5158664,87237355,28.8,0.43,ONLINE,PAID
5050473,85332859,35.3,0.53,ONLINE,PAID
4695252,76704050,172.2,4.65,ONLINE,PAID
5164306,87264340,154.7,3.09,CREDIT,PAID
5278373,89480781,92.84,1.39,ONLINE,PAID
5148067,87056552,12.71,0.0,VOUCHER,PAID
4910188,82376458,4.99,0.07,ONLINE,PAID
4971031,83626391,246.4,6.65,ONLINE,PAID
5050090,85327284,151.3,4.09,ONLINE,PAID
4942575,82994757,3.0,0.05,ONLINE,PAID
5337107,90712112,131.7,3.56,ONLINE,PAID
4976122,83724329,24.91,0.0,VOUCHER,PAID
5167306,87317356,64.7,0.97,CREDIT,PAID
4790348,79388780,111.8,3.02,ONLINE,PAID
4767111,78798942,40.0,0.0,VOUCHER,PAID
5409356,92269752,22.8,0.34,DEBIT_STORE,PAID
5244577,88654395,50.3,0.0,MEAL_BENEFIT,PAID
4813401,79982515,26.9,0.4,ONLINE,PAID
5010846,84518718,11.01,0.0,VOUCHER,CHARGEBACK
4845848,80810683,5.0,0.0,VOUCHER,PAID
4516440,71453091,48.7,0.73,ONLINE,PAID
5458672,93114773,121.8,3.29,ONLINE,PAID
5056815,85471648,29.6,0.44,DEBIT,PAID
5288250,89748002,120.8,1.81,ONLINE,PAID
5002645,84330854,41.01,0.62,ONLINE,PAID
4571725,73197382,35.9,0.54,ONLINE,PAID
5332909,90643567,171.7,4.64,ONLINE,PAID
4780355,79110869,165.5,2.48,ONLINE,PAID
4832811,80464588,181.7,2.73,ONLINE,PAID
4790232,79386982,27.79,0.42,ONLINE,PAID
5104908,86341559,35.81,0.72,ONLINE,PAID
5449559,93045210,173.9,2.61,ONLINE,PAID
5431124,92754006,32.4,0.49,ONLINE,PAID
5169627,87402423,5.0,0.0,VOUCHER,PAID
4775288,79005707,0.9,0.01,ONLINE,PAID
5001864,84309037,109.49,2.19,ONLINE,PAID
4689973,76527441,37.8,0.57,STORE_DIRECT_PAYMENT,PAID
5021876,84763678,262.9,5.26,ONLINE,PAID
5092412,86116588,151.7,4.1,ONLINE,PAID
4539129,72182000,39.7,0.6,ONLINE,PAID
5203225,87883499,60.2,0.9,ONLINE,PAID
4499088,70870916,37.3,0.56,ONLINE,PAID
5468638,93138010,114.7,1.72,ONLINE,PAID
5022666,84773659,388.6,7.77,STORE_DIRECT_PAYMENT,PAID
5091648,86107348,12.76,0.0,VOUCHER,PAID
5358485,91221211,69.6,1.04,ONLINE,PAID
5096340,86167102,4.99,0.07,ONLINE,PAID
4875202,81542787,34.83,0.7,ONLINE,PAID
5306174,90095288,46.19,0.69,ONLINE,PAID
4779653,79098757,75.9,1.14,ONLINE,PAID
4624199,74723976,180.8,4.88,ONLINE,PAID
4818093,80135642,202.8,4.06,ONLINE,PAID
5059907,85510199,40.8,0.53,ONLINE,PAID
5422026,92516148,75.85,0.0,MEAL_BENEFIT,PAID
5203300,87884504,32.0,0.48,ONLINE,PAID
4481744,70352167,65.7,0.99,ONLINE,PAID
4882352,81728753,37.9,0.57,ONLINE,PAID
4940363,82949738,20.0,0.0,VOUCHER,PAID
5412955,92366027,146.3,3.95,ONLINE,PAID
4609472,74350585,29.9,0.6,ONLINE,PAID
4555074,72684736,10.0,0.0,VOUCHER,PAID
5425139,92626876,145.6,3.93,ONLINE,PAID
4649290,75435045,24.9,0.37,ONLINE,PAID
5088742,86011982,10.0,0.0,VOUCHER,PAID
4594763,73861828,29.55,0.44,ONLINE,PAID
5087620,85993037,11.01,0.0,VOUCHER,PAID
4933968,82820183,143.6,3.88,ONLINE,PAID
4698648,76794005,148.4,2.23,ONLINE,PAID
4867439,81324235,103.7,2.8,ONLINE,PAID
5193740,87728825,96.6,2.61,ONLINE,PAID
5261388,89084515,199.98,4.0,STORE_DIRECT_PAYMENT,PAID
5325404,90486116,47.79,0.72,ONLINE,PAID
5466557,93135142,191.6,5.17,ONLINE,PAID
5262629,89097385,44.9,0.67,DEBIT,PAID
4447115,69117855,39.3,0.59,ONLINE,PAID
5450736,93056416,103.11,1.55,ONLINE,PAID
5242454,88628507,12.0,0.0,VOUCHER,PAID
4841711,80675843,53.89,0.7,ONLINE,PAID
4899094,82132803,172.2,4.65,ONLINE,PAID
4496553,70811682,39.3,0.59,ONLINE,PAID
4829264,80391203,45.8,0.69,ONLINE,PAID
5255425,88926655,71.8,1.94,ONLINE,PAID
4986393,83933253,101.3,2.74,ONLINE,PAID
4954634,83243090,10.0,0.0,VOUCHER,PAID
5385982,91745688,5.0,0.0,VOUCHER,PAID
4511299,71281865,29.9,0.45,ONLINE,PAID
4848309,80810721,51.9,0.78,DEBIT_STORE,PAID
4791461,79405802,40.9,0.61,ONLINE,PAID
5324444,90465523,187.75,5.07,ONLINE,PAID
