order_id,Order Date,Delivered Date,order Time Hour,Order Date Minute,Delivered Time Hour,Delivered Date Minute
73786784,7/4/2021,7/7/2021,15,28,0,51
82169934,11/7/2020,11/11/2020,8,55,1,13
78167190,12/24/2020,12/26/2020,13,42,1,54
76604631,10/19/2021,10/23/2021,14,38,4,17
75497099,5/15/2021,5/18/2021,16,14,3,40
89425643,12/8/2020,12/12/2020,15,6,7,17
70243790,11/10/2019,11/13/2019,9,21,21,10
78561982,12/17/2021,12/18/2021,8,34,16,42
92569842,2/25/2020,2/26/2020,8,28,20,52
84949667,3/7/2019,3/10/2019,16,30,5,30
84019352,12/27/2019,12/29/2019,14,22,1,29
76143293,7/23/2019,7/27/2019,15,23,5,20
81087560,3/2/2020,3/4/2020,13,21,5,47
85571353,3/13/2020,3/17/2020,10,51,0,12
84280503,3/2/2020,3/7/2020,10,51,0,12
80355002,6/16/2020,6/17/2020,13,2,21,50
92578216,2/7/2019,2/11/2019,11,18,1,1
83125045,6/11/2019,6/14/2019,13,51,5,51
70537821,5/23/2020,5/27/2020,9,35,1,58
69462661,7/15/2020,7/18/2020,15,17,0,46
83350526,11/27/2021,11/29/2021,11,21,1,42
76999268,4/25/2021,4/26/2021,13,5,21,18
89908232,8/3/2021,8/5/2021,15,41,1,16
90955205,4/2/2019,4/4/2019,15,38,2,40
91542529,11/21/2021,11/23/2021,10,27,20,51
85008450,1/30/2020,2/2/2020,14,57,23,48
79186070,1/6/2021,1/11/2021,15,9,2,22
70760306,9/8/2020,9/9/2020,11,47,22,3
90103482,12/31/2021,1/4/2022,15,7,4,57
86174419,11/1/2021,11/3/2021,8,24,20,49
92043060,8/16/2019,8/18/2019,13,44,6,30
81868195,5/21/2021,5/24/2021,13,7,23,10
89940883,9/1/2021,9/6/2021,16,8,1,55
89493844,5/18/2021,5/21/2021,12,37,0,51
87236231,4/23/2020,4/26/2020,14,4,6,31
86384706,7/22/2021,7/26/2021,9,34,17,38
74839720,6/12/2019,6/15/2019,16,57,4,41
86996102,7/28/2019,8/2/2019,16,51,7,1
78985211,7/1/2019,7/6/2019,13,48,0,27
76756669,12/7/2020,12/11/2020,8,5,0,29
70494704,3/13/2019,3/17/2019,8,55,23,24
82887028,6/23/2021,6/25/2021,16,46,8,57
82415417,2/4/2019,2/8/2019,11,4,0,12
87643290,1/14/2020,1/15/2020,10,25,21,31
69581190,8/21/2021,8/26/2021,16,27,0,27
88319987,3/8/2020,3/9/2020,8,42,18,32
92547717,1/21/2020,1/23/2020,14,21,22,31
71994596,12/25/2021,12/29/2021,10,20,19,51
70770434,6/27/2021,7/1/2021,8,25,16,39
86724990,12/22/2020,12/25/2020,12,33,1,22
76547222,9/23/2019,9/28/2019,13,31,2,42
87475232,9/12/2020,9/15/2020,12,55,1,26
92542437,12/25/2020,12/28/2020,13,30,2,19
80068599,8/2/2019,8/4/2019,12,43,4,25
81054054,7/3/2020,7/7/2020,9,8,23,15
72855648,3/18/2020,3/21/2020,16,25,7,14
71142882,3/11/2020,3/14/2020,8,53,19,50
76144212,4/26/2019,4/30/2019,9,40,22,27
90035793,7/20/2020,7/22/2020,14,27,1,52
80618632,10/20/2021,10/23/2021,12,20,4,44
70528658,11/4/2019,11/7/2019,8,31,17,23
78341072,4/9/2019,4/10/2019,13,33,22,54
75766193,11/12/2020,11/17/2020,12,58,3,8
90424554,1/2/2020,1/6/2020,14,13,4,55
82549797,9/16/2020,9/20/2020,10,52,22,54
89226959,2/26/2019,3/1/2019,12,56,22,12
92996189,1/1/2019,1/3/2019,14,25,5,27
73414530,8/29/2019,9/1/2019,14,25,4,7
92978496,12/1/2020,12/3/2020,14,14,3,1
92277895,4/25/2021,4/28/2021,16,26,3,25
73957634,1/12/2019,1/15/2019,13,19,4,4
70744439,2/7/2019,2/10/2019,8,45,20,56
92524379,4/25/2019,4/28/2019,8,9,23,5
88671575,8/31/2020,9/2/2020,9,4,20,23
83370436,3/18/2019,3/21/2019,11,24,21,49
68739597,5/1/2019,5/5/2019,9,48,0,11
85354231,2/27/2020,3/2/2020,14,30,23,47
84553670,9/11/2021,9/16/2021,15,5,6,25
80863524,2/27/2020,3/2/2020,13,38,5,28
74239907,1/24/2020,1/27/2020,10,28,21,32
68917205,8/1/2019,8/3/2019,9,33,0,22
77220622,4/12/2020,4/16/2020,13,21,21,57
77502826,7/16/2019,7/17/2019,8,33,16,38
88459398,3/12/2020,3/13/2020,9,52,21,59
81307423,8/4/2020,8/6/2020,16,56,1,45
72899750,11/11/2019,11/14/2019,10,20,1,3
81919299,11/19/2020,11/21/2020,8,41,21,4
87523737,5/5/2019,5/9/2019,14,31,23,35
72081881,11/10/2020,11/13/2020,15,51,6,20
87445127,5/15/2021,5/19/2021,14,14,1,30
87750021,11/14/2021,11/17/2021,13,3,0,1
82580240,12/22/2020,12/26/2020,16,48,7,7
82120974,12/22/2019,12/23/2019,10,52,23,56
88058958,8/19/2019,8/23/2019,15,32,6,46
92545263,12/12/2019,12/14/2019,12,48,3,10
89202445,12/21/2020,12/23/2020,13,57,0,0
73772374,5/21/2020,5/23/2020,9,28,21,31
87503097,3/19/2021,3/22/2021,16,38,3,22
89391763,10/28/2019,10/31/2019,8,37,20,30
82697792,7/9/2021,7/11/2021,8,34,21,36
78566082,9/23/2021,9/26/2021,8,3,22,54
78687722,12/23/2021,12/27/2021,13,55,6,20
86836965,8/19/2020,8/23/2020,8,39,0,29
70242118,12/16/2019,12/20/2019,10,34,3,3
70514758,9/1/2019,9/2/2019,8,11,23,46
79008363,11/5/2020,11/8/2020,15,46,3,31
90011679,1/20/2021,1/23/2021,11,5,1,47
76465164,5/2/2021,5/6/2021,11,45,4,30
92345023,12/4/2019,12/6/2019,10,42,1,19
86475059,7/21/2019,7/23/2019,12,9,1,1
93139601,6/25/2021,6/27/2021,14,12,6,18
77812562,2/21/2021,2/22/2021,13,12,22,30
73512699,9/14/2019,9/18/2019,15,56,0,30
71481200,11/2/2020,11/5/2020,16,19,0,50
84775544,8/9/2021,8/12/2021,13,7,0,37
89330520,1/28/2020,2/2/2020,16,32,4,35
72042096,2/17/2021,2/21/2021,14,41,22,45
79792594,4/30/2020,5/4/2020,16,3,7,38
73263840,3/29/2021,4/1/2021,14,5,23,5
85998047,4/8/2019,4/9/2019,12,43,22,55
86722171,6/5/2019,6/7/2019,16,35,1,6
82888496,9/6/2019,9/7/2019,9,37,23,22
75627792,7/17/2019,7/20/2019,11,5,22,31
89926599,6/1/2021,6/6/2021,16,38,7,24
93099281,3/7/2020,3/10/2020,16,34,5,46
78824373,8/26/2019,8/27/2019,11,6,22,19
88647779,9/12/2021,9/14/2021,12,31,3,0
93124604,9/12/2020,9/16/2020,13,59,3,41
72968073,10/4/2021,10/6/2021,16,3,5,29
89796452,8/13/2020,8/15/2020,16,48,8,7
84989797,4/24/2021,4/27/2021,10,54,22,46
87551841,1/20/2020,1/24/2020,8,59,18,35
83191517,5/29/2019,5/31/2019,8,53,22,16
80918603,8/10/2019,8/15/2019,12,35,4,42
81512175,10/27/2021,10/29/2021,16,6,0,18
85788084,5/9/2020,5/14/2020,12,53,5,23
93005782,4/10/2019,4/13/2019,13,29,2,0
86453642,8/7/2021,8/12/2021,15,34,6,52
81979945,9/16/2020,9/21/2020,13,14,5,7
81094653,8/8/2020,8/10/2020,16,6,6,9
79187658,7/23/2021,7/26/2021,15,23,4,56
86475267,2/21/2021,2/25/2021,13,56,0,15
78828296,9/24/2019,9/26/2019,10,18,21,1
76954479,5/25/2021,5/30/2021,12,13,2,43
68917386,1/19/2019,1/20/2019,10,28,21,40
83939930,1/10/2019,1/12/2019,13,1,4,12
83006988,5/22/2020,5/25/2020,15,46,23,57
70640861,5/14/2021,5/15/2021,12,47,22,23
93112441,11/20/2019,11/23/2019,15,16,6,2
86493470,4/21/2019,4/26/2019,14,46,3,45
69588606,4/2/2019,4/4/2019,8,30,17,51
68905649,3/12/2019,3/14/2019,10,36,23,0
77110517,3/13/2021,3/16/2021,8,20,18,7
92973268,1/12/2019,1/13/2019,10,42,18,45
92036525,8/1/2019,8/3/2019,14,42,0,27
91130140,10/13/2021,10/18/2021,13,16,3,34
91363855,9/11/2021,9/13/2021,15,2,0,55
78821234,4/22/2019,4/25/2019,11,1,22,8
76859966,5/18/2020,5/19/2020,10,22,21,54
71337555,3/22/2021,3/27/2021,16,23,4,9
88692052,8/21/2020,8/23/2020,14,48,2,23
85338917,6/22/2021,6/24/2021,11,25,0,13
85276532,1/27/2021,1/30/2021,9,33,22,11
92800555,6/12/2020,6/14/2020,11,53,0,32
92643652,12/9/2021,12/14/2021,13,53,6,17
68724894,8/30/2020,9/1/2020,14,21,4,31
75672972,1/24/2019,1/26/2019,15,38,4,22
68959818,6/4/2020,6/8/2020,11,57,4,49
92023083,10/28/2019,10/30/2019,8,33,17,33
90450331,1/7/2021,1/8/2021,8,53,23,16
77003097,6/17/2021,6/21/2021,12,41,4,46
73217194,6/6/2020,6/9/2020,10,31,21,5
84099182,12/22/2020,12/26/2020,10,50,23,17
93045820,3/21/2019,3/24/2019,10,34,20,35
81766085,6/14/2019,6/18/2019,13,31,22,39
80678219,8/23/2021,8/27/2021,13,26,4,59
85997810,5/6/2020,5/11/2020,16,40,6,1
83360802,3/5/2021,3/9/2021,9,29,22,22
78683560,2/8/2020,2/11/2020,9,3,17,51
75910490,5/23/2021,5/24/2021,9,35,23,43
77284325,2/20/2020,2/24/2020,16,29,2,54
85554278,7/2/2019,7/6/2019,10,8,19,3
70814260,5/16/2021,5/18/2021,10,29,2,34
92804795,3/15/2019,3/17/2019,9,14,20,14
86404113,9/15/2020,9/18/2020,13,29,0,31
92141635,3/17/2019,3/19/2019,15,12,6,56
82257809,3/22/2021,3/24/2021,15,20,7,33
71777711,7/19/2021,7/20/2021,14,15,22,40
73960742,7/14/2021,7/16/2021,16,52,6,36
88039208,3/19/2019,3/24/2019,14,14,1,29
82961434,10/30/2021,11/1/2021,8,27,21,38
88793641,3/22/2021,3/23/2021,14,13,23,16
85777650,2/15/2021,2/17/2021,14,52,1,30
80688825,8/5/2021,8/10/2021,15,15,4,52
76315172,6/13/2021,6/18/2021,11,6,1,55
89325087,4/9/2019,4/14/2019,13,52,2,9
82230227,5/5/2020,5/10/2020,14,12,6,34
85903208,6/2/2021,6/5/2021,12,21,20,47
75864568,1/21/2019,1/23/2019,12,5,22,53
92935540,4/25/2019,4/28/2019,13,4,21,35
88281197,2/21/2020,2/24/2020,11,20,2,4
89432150,4/26/2020,4/30/2020,9,15,18,37
85497861,3/22/2020,3/25/2020,8,21,18,46
84522124,7/9/2020,7/10/2020,14,17,22,50
73941435,8/17/2019,8/21/2019,9,21,21,12
68733976,2/8/2020,2/11/2020,8,44,21,47
84949179,12/14/2019,12/17/2019,10,40,18,56
80050139,8/30/2020,9/1/2020,16,48,1,4
76680240,2/2/2021,2/5/2021,13,42,22,46
90217907,6/29/2021,7/1/2021,8,47,1,23
86251917,3/6/2021,3/8/2021,11,26,1,41
77676961,5/19/2019,5/20/2019,8,47,19,24
69362970,3/16/2021,3/21/2021,9,56,1,3
74617460,9/22/2019,9/24/2019,13,2,21,36
71720836,9/3/2020,9/6/2020,8,31,21,4
81534166,1/22/2020,1/27/2020,16,30,0,30
71547308,11/18/2019,11/23/2019,12,5,3,57
69626107,2/10/2020,2/13/2020,14,24,6,41
72466902,11/19/2019,11/23/2019,10,52,0,12
90835170,8/8/2021,8/13/2021,10,19,2,59
85732529,6/2/2019,6/6/2019,9,8,22,21
79650586,1/18/2020,1/21/2020,16,52,4,10
87040775,6/30/2021,7/1/2021,14,20,22,29
86343183,11/30/2020,12/1/2020,13,52,22,5
78968446,5/31/2020,6/3/2020,10,24,2,14
92099500,12/9/2021,12/11/2021,9,18,0,39
85025774,5/26/2021,5/29/2021,12,31,3,14
74460813,7/20/2021,7/22/2021,14,55,5,3
90691704,7/6/2021,7/7/2021,12,43,23,7
71322655,6/15/2019,6/19/2019,14,58,1,5
77920641,8/6/2019,8/10/2019,14,43,6,9
91732438,3/14/2021,3/17/2021,14,4,6,11
90852655,8/14/2020,8/18/2020,10,51,21,22
85462729,9/25/2021,9/30/2021,13,54,1,37
81279430,8/10/2019,8/14/2019,11,38,21,37
88110559,12/22/2019,12/25/2019,10,37,19,19
74305924,2/13/2019,2/16/2019,9,1,19,0
91242507,1/7/2019,1/10/2019,12,35,23,44
85203758,1/10/2019,1/12/2019,9,20,23,5
88609619,7/18/2021,7/21/2021,16,54,4,0
79890424,3/23/2020,3/27/2020,13,33,23,16
84034938,3/28/2019,4/1/2019,14,40,2,59
82190666,6/1/2019,6/3/2019,12,9,21,56
91673162,10/28/2021,10/31/2021,10,6,22,34
78892822,8/14/2020,8/18/2020,16,56,2,52
73399930,6/16/2021,6/20/2021,11,3,3,10
85076948,3/20/2019,3/22/2019,10,47,1,11
81514741,4/18/2021,4/23/2021,11,28,3,24
83245416,6/24/2019,6/27/2019,8,19,18,17
81016444,5/5/2020,5/7/2020,11,12,23,36
73425149,12/12/2020,12/17/2020,8,37,0,9
72562756,5/1/2019,5/4/2019,9,8,21,24
83572548,5/31/2021,6/2/2021,12,18,2,26
91971159,10/14/2021,10/16/2021,10,44,2,27
74909246,10/30/2019,11/2/2019,12,8,1,7
77261084,10/2/2020,10/5/2020,12,53,5,13
76946974,4/7/2021,4/10/2021,15,18,2,53
81123141,5/1/2020,5/5/2020,10,27,1,37
84808159,9/5/2019,9/7/2019,14,29,7,12
79009882,5/31/2020,6/2/2020,11,27,21,16
70219911,7/14/2019,7/19/2019,16,42,8,16
71421568,8/4/2020,8/6/2020,13,21,5,11
78358886,7/28/2020,7/31/2020,11,4,1,47
88798326,3/18/2019,3/22/2019,9,49,21,29
81013735,2/27/2021,3/2/2021,12,33,22,38
93135280,1/26/2021,1/30/2021,11,29,21,34
88894794,11/15/2019,11/16/2019,10,26,19,9
83476611,9/6/2021,9/11/2021,13,56,5,1
73520654,9/17/2019,9/22/2019,16,6,4,0
93123043,6/17/2021,6/20/2021,11,23,3,56
69891503,5/13/2019,5/16/2019,16,15,3,8
91507134,2/2/2021,2/6/2021,13,1,5,29
87333786,5/11/2020,5/14/2020,14,27,22,51
87854547,11/19/2021,11/22/2021,14,33,4,45
71823592,4/18/2019,4/21/2019,12,15,0,54
78563828,8/20/2021,8/24/2021,15,1,2,42
78593201,7/11/2019,7/16/2019,11,15,4,1
85047633,3/19/2021,3/22/2021,8,25,0,50
82159246,5/29/2021,6/1/2021,12,58,3,19
93116416,4/30/2019,5/4/2019,9,51,0,29
73318759,11/23/2020,11/25/2020,9,59,2,55
86274700,3/18/2019,3/22/2019,10,39,0,14
91512890,10/1/2021,10/4/2021,11,41,19,52
87843633,6/9/2020,6/13/2020,11,34,3,9
87822064,4/14/2021,4/16/2021,14,57,7,49
91851706,3/18/2021,3/20/2021,16,3,6,26
87482427,5/3/2020,5/4/2020,13,14,21,45
91724179,12/15/2020,12/18/2020,13,25,5,19
86613116,10/9/2021,10/12/2021,13,32,1,52
79103096,8/5/2019,8/8/2019,15,56,8,4
89611921,5/6/2021,5/7/2021,10,22,21,37
71998110,7/20/2021,7/21/2021,8,14,21,22
73501139,6/1/2021,6/4/2021,12,22,21,53
80748148,1/3/2019,1/7/2019,9,44,22,53
86692879,5/23/2019,5/26/2019,12,33,5,23
70566101,11/6/2021,11/9/2021,16,52,3,3
84952488,10/17/2019,10/22/2019,12,22,0,51
90630089,8/2/2020,8/3/2020,12,21,20,59
81729848,10/15/2020,10/16/2020,9,28,20,53
91934993,7/26/2019,7/28/2019,16,27,7,17
76229139,9/27/2019,10/2/2019,15,33,0,50
82198123,5/9/2020,5/12/2020,16,28,8,50
89066826,10/23/2020,10/25/2020,12,13,1,47
71243650,4/27/2021,5/1/2021,16,31,3,31
81049827,2/12/2021,2/14/2021,9,13,23,31
81662312,9/17/2019,9/20/2019,10,45,19,26
77298523,12/13/2021,12/17/2021,8,34,23,51
92040102,2/16/2020,2/18/2020,11,1,0,41
84599257,10/3/2021,10/6/2021,9,20,20,6
71118403,11/27/2021,12/1/2021,8,9,19,28
89488232,10/4/2020,10/7/2020,11,19,2,19
84589706,9/1/2019,9/3/2019,15,11,23,11
69443582,5/3/2021,5/7/2021,15,6,7,21
76469155,7/12/2019,7/13/2019,8,47,22,10
92052940,12/11/2020,12/15/2020,11,17,2,32
81544115,6/15/2021,6/20/2021,14,57,0,45
69558377,3/12/2020,3/13/2020,8,26,17,57
85586886,1/26/2021,1/29/2021,11,26,1,20
83925678,1/30/2021,2/2/2021,10,26,20,52
80594205,7/29/2020,7/31/2020,16,22,4,2
78122626,1/3/2019,1/7/2019,11,45,22,1
71525872,4/11/2020,4/15/2020,15,22,5,23
88440611,6/9/2019,6/13/2019,9,10,17,25
76800982,10/22/2021,10/24/2021,9,56,23,56
75674431,3/9/2019,3/12/2019,10,59,23,55
90690058,3/6/2019,3/7/2019,9,57,23,44
83450044,9/8/2019,9/10/2019,9,26,22,57
91333297,12/21/2019,12/26/2019,14,37,4,23
81538951,1/17/2020,1/19/2020,11,52,1,8
93129708,5/30/2019,5/31/2019,13,22,21,24
82919913,5/5/2019,5/9/2019,15,39,4,26
71239104,9/2/2021,9/4/2021,13,46,5,53
83872689,12/30/2020,1/3/2021,9,59,2,31
84488855,1/22/2019,1/25/2019,9,57,0,31
89062690,5/9/2021,5/13/2021,14,23,5,11
73964604,12/18/2019,12/20/2019,13,4,2,39
72589479,8/24/2020,8/28/2020,12,4,3,45
83694813,12/31/2021,1/4/2022,16,38,1,19
81873526,1/31/2021,2/4/2021,16,55,3,52
91680119,12/22/2020,12/25/2020,16,15,5,24
89129181,5/17/2020,5/20/2020,13,5,21,9
76123733,7/3/2021,7/8/2021,16,11,2,23
89753214,9/4/2020,9/9/2020,12,21,1,38
85423387,10/27/2021,10/30/2021,12,31,22,32
87562194,11/18/2020,11/22/2020,10,48,20,51
80013713,6/17/2021,6/21/2021,16,26,8,44
86681350,5/2/2019,5/3/2019,9,2,18,15
75808809,9/26/2021,9/28/2021,15,53,3,30
74830390,2/16/2021,2/17/2021,9,2,21,55
88038226,6/19/2020,6/22/2020,13,14,23,16
88691537,12/11/2020,12/14/2020,13,56,1,15
87449426,11/19/2020,11/22/2020,15,4,6,23
83594326,10/19/2020,10/20/2020,8,23,21,51
85835040,6/10/2020,6/12/2020,16,49,9,34
80707860,4/13/2019,4/18/2019,10,40,0,41
82728356,6/15/2020,6/16/2020,10,16,21,19
78192643,6/15/2019,6/18/2019,13,38,22,59
82622571,8/12/2020,8/17/2020,9,33,1,35
84166890,3/2/2021,3/5/2021,14,33,0,45
93000866,1/10/2019,1/13/2019,16,36,2,46
87666242,3/13/2021,3/17/2021,10,57,22,49
90889489,10/4/2019,10/8/2019,9,16,20,21
87892924,1/31/2021,2/2/2021,9,56,18,16
87247075,1/25/2020,1/30/2020,13,28,4,15
83485569,4/9/2021,4/13/2021,12,34,2,59
75363249,1/20/2019,1/23/2019,12,53,0,40
71541502,11/13/2021,11/15/2021,14,23,4,56
71514407,3/21/2019,3/26/2019,10,49,1,1
73655253,6/30/2021,7/5/2021,11,5,1,58
88236254,12/7/2019,12/9/2019,15,36,3,25
88246963,12/16/2020,12/21/2020,16,10,1,17
86171216,1/4/2021,1/8/2021,10,8,23,54
87025661,9/6/2019,9/8/2019,11,41,19,53
69375047,1/28/2019,2/2/2019,11,33,4,25
88387441,9/24/2019,9/28/2019,11,30,20,1
85663023,5/22/2020,5/27/2020,15,30,0,14
79541576,12/23/2021,12/27/2021,8,21,21,2
83079135,8/2/2019,8/3/2019,12,8,21,32
92796263,9/21/2020,9/23/2020,15,35,5,34
71819205,6/21/2021,6/26/2021,10,14,2,2
86378792,7/9/2019,7/13/2019,8,0,21,0
77099555,8/7/2021,8/8/2021,9,57,18,24
79197909,2/5/2021,2/6/2021,14,41,22,50
77129168,12/13/2019,12/15/2019,13,51,6,40
72399548,10/4/2021,10/6/2021,15,40,0,46
91526042,2/13/2020,2/16/2020,16,37,9,18
85077468,8/20/2020,8/24/2020,8,53,1,27
85076331,9/13/2019,9/16/2019,8,11,18,9
80804271,2/28/2021,3/5/2021,15,3,5,49
86047480,12/23/2020,12/28/2020,15,26,6,46
81332936,11/6/2021,11/10/2021,10,31,2,27
74082901,4/3/2021,4/8/2021,13,12,5,20
86520398,11/25/2019,11/29/2019,12,2,22,39
81878104,11/17/2020,11/19/2020,11,30,1,32
86719306,3/22/2019,3/26/2019,15,5,23,53
87259536,9/10/2020,9/15/2020,16,3,8,26
89701165,1/7/2021,1/8/2021,12,56,23,39
80502990,2/18/2020,2/23/2020,13,8,2,40
93016903,7/9/2019,7/12/2019,10,41,23,14
76141735,4/5/2020,4/10/2020,12,51,1,24
88123342,6/12/2020,6/15/2020,11,49,23,34
89750637,9/7/2019,9/11/2019,8,30,20,45
82965668,1/30/2020,2/1/2020,15,29,5,35
71906637,10/17/2020,10/19/2020,11,23,2,56
85054820,3/31/2020,4/4/2020,8,15,18,29
84998131,10/30/2020,11/4/2020,11,0,2,4
82574163,3/11/2020,3/12/2020,8,4,21,47
78128281,3/16/2021,3/20/2021,15,31,5,20
79189657,4/7/2019,4/9/2019,11,25,0,52
73070062,11/17/2021,11/20/2021,15,13,6,31
86345276,3/3/2019,3/5/2019,13,35,2,39
89499535,6/10/2019,6/13/2019,11,5,21,48
71581520,3/11/2020,3/15/2020,15,35,2,33
85939402,12/8/2019,12/11/2019,15,3,23,25
71463394,11/27/2019,12/2/2019,14,55,4,52
70914273,1/26/2020,1/28/2020,8,43,18,42
76807378,10/1/2021,10/6/2021,16,10,4,20
88860481,1/3/2021,1/4/2021,8,55,21,5
79780407,8/17/2019,8/20/2019,14,56,7,15
87066597,6/13/2021,6/15/2021,8,32,21,19
73195506,1/31/2020,2/2/2020,9,55,18,56
85462309,10/25/2019,10/26/2019,9,3,23,48
73014069,1/14/2020,1/16/2020,15,21,1,41
77226068,7/12/2020,7/14/2020,8,31,22,40
82208543,2/5/2021,2/7/2021,11,8,4,2
87237355,3/27/2019,4/1/2019,14,19,3,6
85332859,6/2/2021,6/3/2021,9,47,22,50
76704050,7/23/2021,7/24/2021,9,4,22,29
87264340,8/18/2021,8/23/2021,10,24,0,37
89480781,2/3/2021,2/8/2021,14,13,5,5
87056552,8/9/2021,8/12/2021,13,37,5,30
82376458,2/23/2019,2/27/2019,15,4,3,57
83626391,12/3/2019,12/5/2019,8,20,22,38
85327284,2/3/2021,2/6/2021,14,17,0,42
82994757,4/19/2021,4/20/2021,9,9,21,4
90712112,1/26/2020,1/30/2020,9,21,0,37
83724329,6/5/2019,6/6/2019,8,24,21,55
87317356,2/20/2019,2/23/2019,16,4,3,39
79388780,1/14/2019,1/19/2019,11,57,4,23
78798942,11/16/2020,11/17/2020,11,22,22,22
92269752,11/24/2021,11/29/2021,15,41,6,48
88654395,10/22/2020,10/25/2020,15,51,3,17
79982515,10/22/2020,10/25/2020,16,29,9,9
84518718,7/13/2020,7/16/2020,9,14,17,19
80810683,2/9/2020,2/13/2020,12,30,3,16
71453091,11/3/2021,11/4/2021,11,7,21,44
93114773,6/1/2021,6/6/2021,9,57,2,53
85471648,7/21/2019,7/25/2019,13,58,1,7
89748002,6/11/2021,6/16/2021,16,16,5,42
84330854,6/10/2020,6/12/2020,12,55,5,17
73197382,5/21/2020,5/25/2020,13,23,21,37
90643567,1/17/2020,1/21/2020,10,21,23,42
79110869,8/27/2019,8/31/2019,11,58,3,20
80464588,12/16/2021,12/18/2021,14,35,4,35
79386982,9/10/2019,9/14/2019,9,14,0,26
86341559,10/24/2020,10/28/2020,11,30,20,30
93045210,1/28/2021,1/30/2021,8,59,18,12
92754006,5/5/2019,5/10/2019,16,1,2,53
87402423,7/30/2021,8/4/2021,9,44,2,8
79005707,4/18/2019,4/20/2019,11,1,21,12
84309037,12/15/2020,12/20/2020,15,29,2,46
76527441,8/29/2020,9/1/2020,13,10,1,7
84763678,1/12/2020,1/16/2020,8,14,18,32
86116588,9/13/2021,9/16/2021,12,57,21,35
72182000,1/15/2019,1/17/2019,14,49,1,3
87883499,7/17/2021,7/18/2021,10,19,23,10
70870916,3/10/2019,3/14/2019,8,15,23,23
93138010,11/11/2019,11/13/2019,8,30,21,50
84773659,5/25/2019,5/29/2019,9,20,0,35
86107348,8/2/2020,8/6/2020,12,46,4,25
91221211,9/22/2021,9/27/2021,12,46,2,59
86167102,10/28/2019,11/2/2019,15,13,3,19
81542787,9/4/2021,9/8/2021,8,48,0,49
90095288,3/26/2021,3/31/2021,15,20,6,50
79098757,4/23/2021,4/25/2021,8,9,19,0
74723976,11/7/2021,11/9/2021,15,51,6,15
80135642,5/20/2021,5/22/2021,9,38,21,42
85510199,10/27/2020,10/28/2020,13,20,23,54
92516148,8/10/2021,8/14/2021,15,47,3,54
87884504,9/3/2019,9/7/2019,15,2,1,6
70352167,9/8/2020,9/10/2020,10,5,18,50
81728753,12/24/2021,12/26/2021,10,1,1,9
82949738,2/23/2021,2/28/2021,15,29,3,3
92366027,12/7/2021,12/11/2021,15,31,5,29
74350585,11/9/2020,11/12/2020,13,10,2,3
72684736,2/14/2021,2/16/2021,9,56,1,54
92626876,12/16/2020,12/18/2020,9,9,19,47
75435045,4/9/2021,4/11/2021,16,43,3,41
86011982,11/19/2019,11/22/2019,16,56,5,24
73861828,5/26/2019,5/30/2019,16,1,7,14
85993037,7/6/2020,7/8/2020,12,41,22,51
82820183,7/12/2020,7/17/2020,14,19,4,12
76794005,11/13/2019,11/15/2019,13,2,22,23
81324235,4/27/2019,4/29/2019,10,55,2,19
87728825,7/22/2019,7/25/2019,10,9,20,27
89084515,9/10/2020,9/13/2020,10,32,0,34
90486116,12/17/2020,12/20/2020,9,12,0,37
93135142,1/25/2019,1/28/2019,12,47,4,19
89097385,4/28/2021,5/2/2021,12,31,1,51
69117855,11/13/2019,11/17/2019,10,50,23,57
93056416,7/14/2019,7/19/2019,14,52,5,37
88628507,1/16/2021,1/20/2021,12,14,0,13
80675843,6/24/2019,6/27/2019,10,29,19,36
82132803,1/13/2019,1/17/2019,10,41,19,48
70811682,3/6/2020,3/9/2020,10,58,3,54
80391203,11/19/2021,11/22/2021,15,13,0,4
88926655,1/29/2021,2/1/2021,9,22,17,57
83933253,3/29/2019,3/30/2019,9,14,23,17
83243090,12/19/2019,12/21/2019,14,45,4,40
91745688,2/21/2021,2/25/2021,14,2,3,57
71281865,9/22/2019,9/27/2019,14,5,3,45
80810721,6/26/2019,6/29/2019,11,25,21,52
79405802,2/29/2020,3/3/2020,9,46,20,50
90465523,10/6/2020,10/11/2020,10,39,0,52
82177538,7/7/2019,7/10/2019,13,50,22,45
84597843,6/10/2021,6/12/2021,16,56,9,42
85000121,3/23/2019,3/25/2019,8,10,0,51
75570879,12/6/2019,12/8/2019,12,33,23,30
84819905,10/29/2020,10/31/2020,13,42,23,7
78804912,10/11/2019,10/13/2019,9,0,20,28
84964545,2/1/2021,2/3/2021,9,34,0,15
90602812,10/31/2021,11/5/2021,12,45,1,21
89174937,4/22/2021,4/26/2021,10,5,18,49
89875444,8/17/2020,8/22/2020,13,39,4,31
86062756,1/28/2019,1/31/2019,8,45,18,12
91101606,11/16/2020,11/20/2020,13,24,1,59
87404485,2/23/2021,2/24/2021,10,27,21,46
82759709,9/29/2019,10/3/2019,10,44,1,11
83148428,7/27/2020,7/30/2020,10,50,22,24
92046036,3/3/2020,3/5/2020,12,45,23,43
78580060,10/4/2020,10/9/2020,14,34,0,3
78586172,10/29/2020,10/30/2020,15,15,23,46
74460760,9/11/2020,9/15/2020,9,11,1,31
88590169,2/4/2021,2/8/2021,12,5,2,18
72719346,4/19/2020,4/22/2020,12,11,23,50
93136368,4/14/2020,4/19/2020,15,0,3,40
